#options: 640x360 fps=30/1 timebase=1/30 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=11 lookahead_threads=2 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=3 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=48 scenecut=40 intra_refresh=0 rc_lookahead=50 rc=abr mbtree=1 bitrate=1658 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:137 out:139 type:b dur:2 cpbdur:2 q:17.20 aq:12.83 tex:17200 mv:5508 misc:860 imb:6 pmb:658 smb:256 d:s ref:0 ;
in:139 out:140 type:b dur:2 cpbdur:2 q:17.23 aq:12.78 tex:18837 mv:5800 misc:851 imb:12 pmb:660 smb:248 d:- ref:0 ;
in:144 out:141 type:P dur:2 cpbdur:2 q:17.30 aq:9.66 tex:129595 mv:7572 misc:289 imb:215 pmb:682 smb:23 d:t ref:0 ;
in:142 out:142 type:B dur:2 cpbdur:2 q:17.27 aq:11.32 tex:41548 mv:7234 misc:626 imb:24 pmb:782 smb:114 d:t ref:0 ;
in:141 out:143 type:b dur:2 cpbdur:2 q:17.26 aq:12.84 tex:18576 mv:5634 misc:862 imb:8 pmb:677 smb:235 d:t ref:0 ;
in:143 out:144 type:b dur:2 cpbdur:2 q:17.29 aq:13.10 tex:18851 mv:5473 misc:860 imb:7 pmb:650 smb:263 d:- ref:0 ;
in:148 out:145 type:P dur:2 cpbdur:2 q:17.36 aq:9.81 tex:127413 mv:7572 misc:247 imb:235 pmb:671 smb:14 d:t ref:0 ;
in:146 out:146 type:B dur:2 cpbdur:2 q:17.33 aq:11.47 tex:41073 mv:7041 misc:670 imb:20 pmb:775 smb:125 d:t ref:0 ;
in:145 out:147 type:b dur:2 cpbdur:2 q:17.32 aq:13.05 tex:18427 mv:5673 misc:860 imb:4 pmb:662 smb:254 d:t ref:0 ;
in:147 out:148 type:b dur:2 cpbdur:2 q:17.35 aq:13.27 tex:17750 mv:5700 misc:870 imb:4 pmb:661 smb:255 d:- ref:0 ;
in:152 out:149 type:P dur:2 cpbdur:2 q:17.41 aq:9.83 tex:126167 mv:7749 misc:220 imb:231 pmb:679 smb:10 d:t ref:0 ;
in:150 out:150 type:B dur:2 cpbdur:2 q:17.38 aq:11.62 tex:40341 mv:7553 misc:610 imb:15 pmb:800 smb:105 d:t ref:0 ;
in:149 out:151 type:b dur:2 cpbdur:2 q:17.37 aq:12.94 tex:18484 mv:6289 misc:803 imb:8 pmb:713 smb:199 d:t ref:0 ;
in:151 out:152 type:b dur:2 cpbdur:2 q:17.40 aq:13.02 tex:19011 mv:5483 misc:874 imb:9 pmb:654 smb:257 d:- ref:0 ;
in:156 out:153 type:P dur:2 cpbdur:2 q:17.45 aq:10.02 tex:120811 mv:7837 misc:248 imb:241 pmb:663 smb:16 d:t ref:0 ;
in:154 out:154 type:B dur:2 cpbdur:2 q:17.43 aq:11.47 tex:39956 mv:7451 misc:665 imb:15 pmb:782 smb:123 d:t ref:0 ;
in:153 out:155 type:b dur:2 cpbdur:2 q:17.42 aq:12.93 tex:18018 mv:5636 misc:866 imb:7 pmb:663 smb:250 d:s ref:0 ;
in:155 out:156 type:b dur:2 cpbdur:2 q:17.44 aq:13.09 tex:18130 mv:4880 misc:926 imb:7 pmb:617 smb:296 d:- ref:0 ;
in:160 out:157 type:P dur:2 cpbdur:2 q:17.48 aq:10.20 tex:112813 mv:7702 misc:261 imb:238 pmb:663 smb:19 d:t ref:0 ;
in:158 out:158 type:B dur:2 cpbdur:2 q:17.46 aq:11.71 tex:39510 mv:7789 misc:645 imb:20 pmb:780 smb:120 d:t ref:0 ;
in:157 out:159 type:b dur:2 cpbdur:2 q:17.45 aq:13.33 tex:18486 mv:5447 misc:891 imb:14 pmb:645 smb:261 d:t ref:0 ;
in:159 out:160 type:b dur:2 cpbdur:2 q:17.47 aq:13.04 tex:19372 mv:5561 misc:851 imb:12 pmb:653 smb:255 d:- ref:0 ;
in:164 out:161 type:P dur:2 cpbdur:2 q:17.50 aq:10.19 tex:111950 mv:7559 misc:227 imb:263 pmb:647 smb:10 d:t ref:0 ;
in:162 out:162 type:B dur:2 cpbdur:2 q:17.49 aq:11.77 tex:38196 mv:7495 misc:653 imb:23 pmb:776 smb:121 d:t ref:0 ;
in:161 out:163 type:b dur:2 cpbdur:2 q:17.48 aq:13.00 tex:18373 mv:5558 misc:901 imb:15 pmb:664 smb:241 d:t ref:0 ;
in:163 out:164 type:b dur:2 cpbdur:2 q:17.50 aq:13.14 tex:18949 mv:5635 misc:856 imb:23 pmb:647 smb:250 d:- ref:0 ;
in:168 out:165 type:P dur:2 cpbdur:2 q:17.52 aq:10.21 tex:111493 mv:7582 misc:285 imb:231 pmb:664 smb:25 d:t ref:0 ;
in:166 out:166 type:B dur:2 cpbdur:2 q:17.51 aq:11.76 tex:38088 mv:7061 misc:627 imb:20 pmb:774 smb:126 d:t ref:0 ;
in:165 out:167 type:b dur:2 cpbdur:2 q:17.51 aq:12.95 tex:17490 mv:5833 misc:861 imb:12 pmb:688 smb:220 d:s ref:0 ;
in:167 out:168 type:b dur:2 cpbdur:2 q:17.52 aq:13.09 tex:18686 mv:5321 misc:897 imb:9 pmb:624 smb:287 d:- ref:0 ;
in:172 out:169 type:P dur:2 cpbdur:2 q:17.51 aq:10.16 tex:112330 mv:7515 misc:275 imb:267 pmb:630 smb:23 d:t ref:0 ;
in:170 out:170 type:B dur:2 cpbdur:2 q:17.52 aq:11.73 tex:36237 mv:7309 misc:614 imb:40 pmb:766 smb:114 d:t ref:0 ;
in:169 out:171 type:b dur:2 cpbdur:2 q:17.52 aq:12.79 tex:18510 mv:5690 misc:872 imb:12 pmb:677 smb:231 d:s ref:0 ;
in:171 out:172 type:b dur:2 cpbdur:2 q:17.52 aq:13.05 tex:18558 mv:5417 misc:897 imb:14 pmb:640 smb:266 d:- ref:0 ;
in:176 out:173 type:P dur:2 cpbdur:2 q:17.51 aq:10.32 tex:110643 mv:7795 misc:258 imb:286 pmb:616 smb:18 d:t ref:0 ;
in:174 out:174 type:B dur:2 cpbdur:2 q:17.51 aq:11.58 tex:39979 mv:7699 misc:602 imb:33 pmb:781 smb:106 d:t ref:0 ;
in:173 out:175 type:b dur:2 cpbdur:2 q:17.51 aq:13.02 tex:17637 mv:5746 misc:817 imb:13 pmb:681 smb:226 d:s ref:0 ;
in:175 out:176 type:b dur:2 cpbdur:2 q:17.51 aq:12.87 tex:18805 mv:5349 misc:886 imb:10 pmb:659 smb:251 d:- ref:0 ;
in:180 out:177 type:P dur:2 cpbdur:2 q:17.50 aq:10.35 tex:109878 mv:7529 misc:297 imb:294 pmb:603 smb:23 d:t ref:0 ;
in:178 out:178 type:B dur:2 cpbdur:2 q:17.51 aq:11.67 tex:37672 mv:7767 misc:689 imb:29 pmb:755 smb:136 d:t ref:0 ;
in:177 out:179 type:b dur:2 cpbdur:2 q:17.51 aq:12.84 tex:17719 mv:5530 misc:847 imb:9 pmb:663 smb:248 d:t ref:0 ;
in:179 out:180 type:b dur:2 cpbdur:2 q:17.50 aq:12.68 tex:17379 mv:5153 misc:892 imb:10 pmb:630 smb:280 d:- ref:0 ;
in:184 out:181 type:P dur:2 cpbdur:2 q:17.50 aq:10.48 tex:111346 mv:7448 misc:254 imb:304 pmb:597 smb:19 d:t ref:0 ;
in:182 out:182 type:B dur:2 cpbdur:2 q:17.50 aq:11.85 tex:37499 mv:7747 misc:674 imb:34 pmb:757 smb:129 d:t ref:0 ;
in:181 out:183 type:b dur:2 cpbdur:2 q:17.50 aq:13.13 tex:17358 mv:5945 misc:857 imb:13 pmb:671 smb:236 d:s ref:0 ;
in:183 out:184 type:b dur:2 cpbdur:2 q:17.50 aq:13.31 tex:19599 mv:5510 misc:899 imb:15 pmb:637 smb:268 d:- ref:0 ;
in:188 out:185 type:P dur:2 cpbdur:2 q:17.49 aq:10.40 tex:109841 mv:7339 misc:284 imb:324 pmb:573 smb:23 d:t ref:0 ;
in:186 out:186 type:B dur:2 cpbdur:2 q:17.50 aq:11.79 tex:38564 mv:7457 misc:659 imb:59 pmb:739 smb:122 d:t ref:0 ;
in:185 out:187 type:b dur:2 cpbdur:2 q:17.50 aq:13.59 tex:18804 mv:5657 misc:859 imb:27 pmb:664 smb:229 d:s ref:0 ;
in:187 out:188 type:b dur:2 cpbdur:2 q:17.50 aq:13.25 tex:18970 mv:5360 misc:870 imb:30 pmb:634 smb:256 d:- ref:0 ;
in:192 out:189 type:P dur:2 cpbdur:2 q:17.48 aq:10.23 tex:117945 mv:7585 misc:262 imb:299 pmb:601 smb:20 d:t ref:0 ;
in:190 out:190 type:B dur:2 cpbdur:2 q:17.49 aq:11.83 tex:39116 mv:7417 misc:659 imb:45 pmb:748 smb:127 d:t ref:0 ;
in:189 out:191 type:b dur:2 cpbdur:2 q:17.49 aq:13.07 tex:18641 mv:6075 misc:828 imb:32 pmb:662 smb:226 d:t ref:0 ;
in:191 out:192 type:b dur:2 cpbdur:2 q:17.49 aq:13.09 tex:18863 mv:5336 misc:913 imb:13 pmb:624 smb:283 d:- ref:0 ;
in:196 out:193 type:P dur:2 cpbdur:2 q:17.48 aq:9.99 tex:121363 mv:7669 misc:216 imb:264 pmb:645 smb:11 d:t ref:0 ;
in:194 out:194 type:B dur:2 cpbdur:2 q:17.48 aq:11.86 tex:38286 mv:8049 misc:633 imb:27 pmb:781 smb:112 d:t ref:0 ;
in:193 out:195 type:b dur:2 cpbdur:2 q:17.48 aq:12.91 tex:18710 mv:5848 misc:842 imb:11 pmb:675 smb:234 d:t ref:0 ;
in:195 out:196 type:b dur:2 cpbdur:2 q:17.48 aq:13.27 tex:17510 mv:5438 misc:876 imb:11 pmb:640 smb:269 d:- ref:0 ;
in:200 out:197 type:P dur:2 cpbdur:2 q:17.48 aq:10.04 tex:120599 mv:7638 misc:259 imb:242 pmb:659 smb:19 d:t ref:0 ;
in:198 out:198 type:B dur:2 cpbdur:2 q:17.48 aq:11.83 tex:38655 mv:7232 misc:681 imb:34 pmb:743 smb:143 d:t ref:0 ;
in:197 out:199 type:b dur:2 cpbdur:2 q:17.48 aq:13.18 tex:17634 mv:5755 misc:835 imb:7 pmb:692 smb:221 d:s ref:0 ;
in:199 out:200 type:b dur:2 cpbdur:2 q:17.48 aq:13.15 tex:18107 mv:5316 misc:889 imb:18 pmb:621 smb:281 d:- ref:0 ;
in:204 out:201 type:P dur:2 cpbdur:2 q:17.50 aq:9.93 tex:124376 mv:7374 misc:250 imb:226 pmb:677 smb:17 d:t ref:0 ;
in:202 out:202 type:B dur:2 cpbdur:2 q:17.49 aq:11.81 tex:38790 mv:7081 misc:641 imb:28 pmb:764 smb:128 d:s ref:0 ;
in:201 out:203 type:b dur:2 cpbdur:2 q:17.49 aq:13.12 tex:17743 mv:5430 misc:819 imb:8 pmb:675 smb:237 d:t ref:0 ;
in:203 out:204 type:b dur:2 cpbdur:2 q:17.50 aq:13.07 tex:18490 mv:5616 misc:862 imb:13 pmb:649 smb:258 d:- ref:0 ;
in:208 out:205 type:P dur:2 cpbdur:2 q:17.52 aq:9.97 tex:125906 mv:7564 misc:258 imb:253 pmb:649 smb:18 d:t ref:0 ;
in:206 out:206 type:B dur:2 cpbdur:2 q:17.51 aq:11.73 tex:39168 mv:7390 misc:650 imb:30 pmb:763 smb:127 d:t ref:0 ;
in:205 out:207 type:b dur:2 cpbdur:2 q:17.51 aq:13.21 tex:17646 mv:5828 misc:814 imb:10 pmb:681 smb:229 d:t ref:0 ;
in:207 out:208 type:b dur:2 cpbdur:2 q:17.52 aq:13.19 tex:19040 mv:5784 misc:848 imb:14 pmb:640 smb:266 d:- ref:0 ;
in:212 out:209 type:P dur:2 cpbdur:2 q:17.53 aq:9.98 tex:127069 mv:7453 misc:270 imb:247 pmb:650 smb:23 d:t ref:0 ;
in:210 out:210 type:B dur:2 cpbdur:2 q:17.53 aq:11.61 tex:40228 mv:7300 misc:648 imb:36 pmb:753 smb:131 d:t ref:0 ;
in:209 out:211 type:b dur:2 cpbdur:2 q:17.53 aq:13.23 tex:18948 mv:5216 misc:860 imb:10 pmb:660 smb:250 d:t ref:0 ;
in:211 out:212 type:b dur:2 cpbdur:2 q:17.53 aq:13.03 tex:18938 mv:5202 misc:908 imb:11 pmb:634 smb:275 d:- ref:0 ;
in:216 out:213 type:P dur:2 cpbdur:2 q:17.55 aq:9.93 tex:129244 mv:7606 misc:270 imb:239 pmb:660 smb:21 d:t ref:0 ;
in:214 out:214 type:B dur:2 cpbdur:2 q:17.54 aq:11.64 tex:39171 mv:6850 misc:707 imb:30 pmb:747 smb:143 d:t ref:0 ;
in:213 out:215 type:b dur:2 cpbdur:2 q:17.54 aq:13.24 tex:19211 mv:5525 misc:856 imb:17 pmb:667 smb:236 d:t ref:0 ;
in:215 out:216 type:b dur:2 cpbdur:2 q:17.54 aq:13.10 tex:20919 mv:5653 misc:804 imb:14 pmb:659 smb:247 d:- ref:0 ;
in:220 out:217 type:P dur:2 cpbdur:2 q:17.57 aq:9.94 tex:132125 mv:7591 misc:236 imb:226 pmb:680 smb:14 d:t ref:0 ;
in:218 out:218 type:B dur:2 cpbdur:2 q:17.56 aq:11.83 tex:39506 mv:7103 misc:679 imb:25 pmb:752 smb:143 d:t ref:0 ;
in:217 out:219 type:b dur:2 cpbdur:2 q:17.55 aq:13.34 tex:19859 mv:5528 misc:821 imb:12 pmb:674 smb:234 d:t ref:0 ;
in:219 out:220 type:b dur:2 cpbdur:2 q:17.56 aq:13.08 tex:18319 mv:5256 misc:881 imb:12 pmb:633 smb:275 d:- ref:0 ;
in:224 out:221 type:P dur:2 cpbdur:2 q:17.60 aq:9.98 tex:132159 mv:7598 misc:251 imb:215 pmb:688 smb:17 d:t ref:0 ;
in:222 out:222 type:B dur:2 cpbdur:2 q:17.59 aq:11.95 tex:41454 mv:7164 misc:686 imb:21 pmb:755 smb:144 d:t ref:0 ;
in:221 out:223 type:b dur:2 cpbdur:2 q:17.58 aq:13.19 tex:19550 mv:5476 misc:878 imb:8 pmb:655 smb:257 d:t ref:0 ;
in:223 out:224 type:b dur:2 cpbdur:2 q:17.59 aq:13.40 tex:19568 mv:5578 misc:838 imb:7 pmb:668 smb:245 d:- ref:0 ;
in:228 out:225 type:P dur:2 cpbdur:2 q:17.64 aq:9.95 tex:133095 mv:7461 misc:260 imb:201 pmb:703 smb:16 d:t ref:0 ;
in:226 out:226 type:B dur:2 cpbdur:2 q:17.62 aq:11.97 tex:42168 mv:7185 misc:687 imb:18 pmb:763 smb:139 d:t ref:0 ;
in:225 out:227 type:b dur:2 cpbdur:2 q:17.61 aq:13.20 tex:19258 mv:5086 misc:872 imb:9 pmb:657 smb:254 d:s ref:0 ;
in:227 out:228 type:b dur:2 cpbdur:2 q:17.63 aq:13.29 tex:18503 mv:5299 misc:854 imb:5 pmb:637 smb:278 d:- ref:0 ;
in:232 out:229 type:P dur:2 cpbdur:2 q:17.68 aq:10.00 tex:135439 mv:7630 misc:291 imb:187 pmb:707 smb:26 d:t ref:0 ;
in:230 out:230 type:B dur:2 cpbdur:2 q:17.66 aq:11.82 tex:41311 mv:7049 misc:680 imb:12 pmb:776 smb:132 d:t ref:0 ;
in:229 out:231 type:b dur:2 cpbdur:2 q:17.65 aq:13.11 tex:19636 mv:5316 misc:856 imb:7 pmb:680 smb:233 d:s ref:0 ;
in:231 out:232 type:b dur:2 cpbdur:2 q:17.67 aq:13.53 tex:20006 mv:5060 misc:902 imb:2 pmb:612 smb:306 d:- ref:0 ;
in:236 out:233 type:P dur:2 cpbdur:2 q:17.72 aq:10.06 tex:133891 mv:7820 misc:249 imb:197 pmb:705 smb:18 d:t ref:0 ;
in:234 out:234 type:B dur:2 cpbdur:2 q:17.70 aq:11.99 tex:40063 mv:6832 misc:737 imb:11 pmb:743 smb:166 d:t ref:0 ;
in:233 out:235 type:b dur:2 cpbdur:2 q:17.69 aq:13.62 tex:19228 mv:5406 misc:910 imb:6 pmb:652 smb:262 d:t ref:0 ;
in:235 out:236 type:b dur:2 cpbdur:2 q:17.71 aq:13.47 tex:19079 mv:4982 misc:891 imb:5 pmb:631 smb:284 d:- ref:0 ;
in:240 out:237 type:P dur:2 cpbdur:2 q:17.76 aq:10.05 tex:135852 mv:7561 misc:259 imb:207 pmb:695 smb:18 d:t ref:0 ;
in:238 out:238 type:B dur:2 cpbdur:2 q:17.74 aq:12.02 tex:39454 mv:6827 misc:743 imb:11 pmb:757 smb:152 d:t ref:0 ;
in:237 out:239 type:b dur:2 cpbdur:2 q:17.73 aq:13.36 tex:19890 mv:5365 misc:897 imb:6 pmb:669 smb:245 d:s ref:0 ;
in:239 out:240 type:b dur:2 cpbdur:2 q:17.75 aq:13.37 tex:19440 mv:5048 misc:904 imb:7 pmb:629 smb:284 d:- ref:0 ;
in:244 out:241 type:P dur:2 cpbdur:2 q:17.80 aq:10.04 tex:135316 mv:7488 misc:276 imb:205 pmb:695 smb:20 d:t ref:0 ;
in:242 out:242 type:B dur:2 cpbdur:2 q:17.78 aq:12.01 tex:41506 mv:6877 misc:745 imb:18 pmb:745 smb:157 d:t ref:0 ;
in:241 out:243 type:b dur:2 cpbdur:2 q:17.77 aq:13.27 tex:19634 mv:5350 misc:856 imb:9 pmb:651 smb:260 d:t ref:0 ;
in:243 out:244 type:b dur:2 cpbdur:2 q:17.79 aq:13.39 tex:18807 mv:4865 misc:944 imb:5 pmb:600 smb:315 d:- ref:0 ;
in:248 out:245 type:P dur:2 cpbdur:2 q:17.84 aq:9.97 tex:138324 mv:7597 misc:279 imb:178 pmb:717 smb:25 d:t ref:0 ;
in:246 out:246 type:B dur:2 cpbdur:2 q:17.82 aq:12.19 tex:39019 mv:6033 misc:772 imb:11 pmb:720 smb:189 d:t ref:0 ;
in:245 out:247 type:b dur:2 cpbdur:2 q:17.81 aq:13.85 tex:18227 mv:4920 misc:917 imb:6 pmb:631 smb:283 d:t ref:0 ;
in:247 out:248 type:b dur:2 cpbdur:2 q:17.83 aq:13.60 tex:18087 mv:4825 misc:944 imb:3 pmb:611 smb:306 d:- ref:0 ;
in:249 out:249 type:P dur:2 cpbdur:2 q:17.88 aq:13.40 tex:23817 mv:4301 misc:858 imb:88 pmb:588 smb:244 d:t ref:0 ;
in:250 out:250 type:I dur:2 cpbdur:2 q:14.78 aq:6.93 tex:312007 mv:26470 misc:131 imb:920 pmb:0 smb:0 d:t ref:;
in:254 out:251 type:P dur:2 cpbdur:2 q:18.06 aq:10.25 tex:112787 mv:6804 misc:569 imb:113 pmb:707 smb:100 d:t ref:0 ;
in:252 out:252 type:B dur:2 cpbdur:2 q:18.06 aq:12.92 tex:31300 mv:5786 misc:890 imb:10 pmb:624 smb:286 d:t ref:0 ;
in:251 out:253 type:b dur:2 cpbdur:2 q:18.06 aq:15.12 tex:10984 mv:3683 misc:981 imb:1 pmb:499 smb:420 d:s ref:0 ;
in:253 out:254 type:b dur:2 cpbdur:2 q:18.06 aq:13.71 tex:13397 mv:4590 misc:949 imb:8 pmb:540 smb:372 d:- ref:0 ;
in:258 out:255 type:P dur:2 cpbdur:2 q:18.09 aq:10.15 tex:122519 mv:7141 misc:348 imb:159 pmb:722 smb:39 d:t ref:0 ;
in:256 out:256 type:B dur:2 cpbdur:2 q:18.07 aq:12.29 tex:33521 mv:6295 misc:792 imb:19 pmb:695 smb:206 d:t ref:0 ;
in:255 out:257 type:b dur:2 cpbdur:2 q:18.07 aq:13.49 tex:14078 mv:5063 misc:931 imb:11 pmb:621 smb:288 d:s ref:0 ;
in:257 out:258 type:b dur:2 cpbdur:2 q:18.08 aq:13.73 tex:14487 mv:4538 misc:951 imb:6 pmb:580 smb:334 d:- ref:0 ;
in:262 out:259 type:P dur:2 cpbdur:2 q:18.11 aq:10.13 tex:125977 mv:7202 misc:261 imb:194 pmb:705 smb:21 d:t ref:0 ;
in:260 out:260 type:B dur:2 cpbdur:2 q:18.10 aq:12.46 tex:32596 mv:5922 misc:810 imb:20 pmb:698 smb:202 d:t ref:0 ;
in:259 out:261 type:b dur:2 cpbdur:2 q:18.10 aq:13.83 tex:13439 mv:4914 misc:919 imb:8 pmb:621 smb:291 d:s ref:0 ;
in:261 out:262 type:b dur:2 cpbdur:2 q:18.11 aq:13.86 tex:14939 mv:4508 misc:937 imb:2 pmb:591 smb:327 d:- ref:0 ;
in:266 out:263 type:P dur:2 cpbdur:2 q:18.22 aq:10.20 tex:120182 mv:6985 misc:377 imb:183 pmb:699 smb:38 d:t ref:0 ;
in:264 out:264 type:B dur:2 cpbdur:2 q:18.17 aq:12.18 tex:30680 mv:6249 misc:791 imb:13 pmb:714 smb:193 d:t ref:0 ;
in:263 out:265 type:b dur:2 cpbdur:2 q:18.14 aq:13.71 tex:13984 mv:4802 misc:902 imb:7 pmb:633 smb:280 d:t ref:0 ;
in:265 out:266 type:b dur:2 cpbdur:2 q:18.19 aq:13.78 tex:14623 mv:4496 misc:945 imb:2 pmb:588 smb:330 d:- ref:0 ;
in:270 out:267 type:P dur:2 cpbdur:2 q:18.16 aq:10.17 tex:119498 mv:7083 misc:291 imb:178 pmb:716 smb:26 d:t ref:0 ;
in:268 out:268 type:B dur:2 cpbdur:2 q:18.19 aq:12.42 tex:30780 mv:6138 misc:810 imb:11 pmb:717 smb:192 d:t ref:0 ;
in:267 out:269 type:b dur:2 cpbdur:2 q:18.20 aq:13.80 tex:12668 mv:4712 misc:956 imb:3 pmb:623 smb:294 d:s ref:0 ;
in:269 out:270 type:b dur:2 cpbdur:2 q:18.18 aq:13.95 tex:13259 mv:4409 misc:924 imb:6 pmb:579 smb:335 d:- ref:0 ;
in:274 out:271 type:P dur:2 cpbdur:2 q:18.13 aq:10.06 tex:121240 mv:7037 misc:331 imb:169 pmb:716 smb:35 d:t ref:0 ;
in:272 out:272 type:B dur:2 cpbdur:2 q:18.15 aq:12.39 tex:29036 mv:6019 misc:841 imb:15 pmb:684 smb:221 d:t ref:0 ;
in:271 out:273 type:b dur:2 cpbdur:2 q:18.16 aq:13.95 tex:13623 mv:4646 misc:923 imb:3 pmb:622 smb:295 d:t ref:0 ;
in:273 out:274 type:b dur:2 cpbdur:2 q:18.14 aq:13.77 tex:12607 mv:4534 misc:939 imb:5 pmb:579 smb:336 d:- ref:0 ;
in:278 out:275 type:P dur:2 cpbdur:2 q:18.13 aq:10.14 tex:120528 mv:7129 misc:351 imb:167 pmb:716 smb:37 d:t ref:0 ;
in:276 out:276 type:B dur:2 cpbdur:2 q:18.13 aq:12.14 tex:29683 mv:5963 misc:826 imb:14 pmb:701 smb:205 d:t ref:0 ;
in:275 out:277 type:b dur:2 cpbdur:2 q:18.13 aq:13.68 tex:12283 mv:5012 misc:921 imb:4 pmb:628 smb:288 d:s ref:0 ;
in:277 out:278 type:b dur:2 cpbdur:2 q:18.13 aq:13.71 tex:11833 mv:4104 misc:959 imb:3 pmb:573 smb:344 d:- ref:0 ;
in:282 out:279 type:P dur:2 cpbdur:2 q:18.12 aq:10.06 tex:119745 mv:7202 misc:293 imb:190 pmb:706 smb:24 d:t ref:0 ;
in:280 out:280 type:B dur:2 cpbdur:2 q:18.13 aq:12.20 tex:29943 mv:5786 misc:815 imb:14 pmb:700 smb:206 d:t ref:0 ;
in:279 out:281 type:b dur:2 cpbdur:2 q:18.13 aq:13.92 tex:11389 mv:4561 misc:930 imb:7 pmb:613 smb:300 d:t ref:0 ;
in:281 out:282 type:b dur:2 cpbdur:2 q:18.13 aq:14.05 tex:12185 mv:4283 misc:956 imb:6 pmb:564 smb:350 d:- ref:0 ;
in:286 out:283 type:P dur:2 cpbdur:2 q:18.10 aq:9.92 tex:117525 mv:7315 misc:296 imb:171 pmb:723 smb:26 d:t ref:0 ;
in:284 out:284 type:B dur:2 cpbdur:2 q:18.11 aq:12.18 tex:28195 mv:5976 misc:837 imb:12 pmb:703 smb:205 d:t ref:0 ;
in:283 out:285 type:b dur:2 cpbdur:2 q:18.12 aq:14.07 tex:12023 mv:4751 misc:930 imb:6 pmb:620 smb:294 d:s ref:0 ;
in:285 out:286 type:b dur:2 cpbdur:2 q:18.11 aq:13.63 tex:12123 mv:3639 misc:982 imb:6 pmb:531 smb:383 d:- ref:0 ;
in:290 out:287 type:P dur:2 cpbdur:2 q:18.08 aq:9.81 tex:119648 mv:7318 misc:338 imb:151 pmb:736 smb:33 d:t ref:0 ;
in:288 out:288 type:B dur:2 cpbdur:2 q:18.09 aq:12.16 tex:27985 mv:5668 misc:859 imb:11 pmb:685 smb:224 d:t ref:0 ;
in:287 out:289 type:b dur:2 cpbdur:2 q:18.10 aq:13.73 tex:11130 mv:5113 misc:901 imb:3 pmb:643 smb:274 d:s ref:0 ;
in:289 out:290 type:b dur:2 cpbdur:2 q:18.09 aq:13.78 tex:10489 mv:3946 misc:957 imb:4 pmb:543 smb:373 d:- ref:0 ;
in:294 out:291 type:P dur:2 cpbdur:2 q:18.06 aq:9.76 tex:118292 mv:6937 misc:323 imb:147 pmb:739 smb:34 d:t ref:0 ;
in:292 out:292 type:B dur:2 cpbdur:2 q:18.07 aq:12.29 tex:26727 mv:5932 misc:853 imb:5 pmb:701 smb:214 d:t ref:0 ;
in:291 out:293 type:b dur:2 cpbdur:2 q:18.08 aq:13.73 tex:10969 mv:4675 misc:940 imb:2 pmb:615 smb:303 d:s ref:0 ;
in:293 out:294 type:b dur:2 cpbdur:2 q:18.06 aq:13.71 tex:9830 mv:3565 misc:989 imb:2 pmb:529 smb:389 d:- ref:0 ;
in:298 out:295 type:P dur:2 cpbdur:2 q:18.05 aq:9.61 tex:120211 mv:6756 misc:305 imb:165 pmb:728 smb:27 d:t ref:0 ;
in:296 out:296 type:B dur:2 cpbdur:2 q:18.05 aq:11.94 tex:26800 mv:5998 misc:818 imb:9 pmb:717 smb:194 d:t ref:0 ;
in:295 out:297 type:b dur:2 cpbdur:2 q:18.05 aq:13.91 tex:10875 mv:4807 misc:934 imb:4 pmb:630 smb:286 d:s ref:0 ;
in:297 out:298 type:b dur:2 cpbdur:2 q:18.05 aq:13.31 tex:11346 mv:3442 misc:980 imb:5 pmb:518 smb:397 d:- ref:0 ;
in:302 out:299 type:P dur:2 cpbdur:2 q:18.02 aq:9.53 tex:120445 mv:6740 misc:303 imb:169 pmb:726 smb:25 d:t ref:0 ;
in:300 out:300 type:B dur:2 cpbdur:2 q:18.03 aq:11.87 tex:26215 mv:5665 misc:896 imb:13 pmb:671 smb:236 d:t ref:0 ;
in:299 out:301 type:b dur:2 cpbdur:2 q:18.04 aq:13.32 tex:10988 mv:4700 misc:960 imb:11 pmb:604 smb:305 d:s ref:0 ;
in:301 out:302 type:b dur:2 cpbdur:2 q:18.03 aq:13.67 tex:10972 mv:3388 misc:1024 imb:2 pmb:496 smb:422 d:- ref:0 ;
in:306 out:303 type:P dur:2 cpbdur:2 q:17.99 aq:9.51 tex:119563 mv:6477 misc:368 imb:158 pmb:724 smb:38 d:t ref:0 ;
in:304 out:304 type:B dur:2 cpbdur:2 q:18.00 aq:11.88 tex:24965 mv:5756 misc:871 imb:9 pmb:673 smb:238 d:t ref:0 ;
in:303 out:305 type:b dur:2 cpbdur:2 q:18.01 aq:13.54 tex:10731 mv:4451 misc:938 imb:4 pmb:600 smb:316 d:s ref:0 ;
